segment_id,TP2_mean,TP2_std,TP3_mean,TP3_std,Oil_temperature_mean,Oil_temperature_std,Motor_current_mean,Motor_current_std,duration_minutes,target
2317,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2321,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2323,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.9833333333333333,0
2325,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2327,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2329,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2331,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2333,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2335,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2337,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.38333333333333336,0
2339,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2341,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.5833333333333334,0
2343,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2345,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2347,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.5833333333333334,0
2349,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2351,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.7833333333333333,0
2353,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2355,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2357,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.5833333333333334,0
2359,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2361,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.9833333333333333,0
2363,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2365,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,1.0,0
2367,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.5833333333333334,0
2369,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2371,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2373,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,1.1833333333333333,0
2375,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2377,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,1.1833333333333333,0
2379,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.7833333333333333,0
2381,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2383,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2385,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.7833333333333333,0
2387,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,1.0,0
2389,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2391,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,1.1833333333333333,0
2393,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2395,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.9833333333333333,0
2397,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2399,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2401,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.7833333333333333,0
2403,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2405,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.7833333333333333,0
2407,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2409,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2411,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.5833333333333334,0
2413,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2415,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2417,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.7833333333333333,0
2419,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2421,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.5833333333333334,0
2423,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2425,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,1.0,0
2427,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.5833333333333334,0
2429,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2431,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.4,0
2433,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.9833333333333333,0
2435,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2437,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2439,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.5833333333333334,0
2441,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2443,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.7833333333333333,0
2445,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2447,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.7833333333333333,0
2449,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2451,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2453,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.7833333333333333,0
2455,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2457,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2459,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2461,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2463,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.5833333333333334,0
2465,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2467,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.7833333333333333,0
2469,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.7833333333333333,0
2471,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.4,0
2473,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,1.1833333333333333,0
2475,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.7833333333333333,0
2477,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,1.0,0
2479,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,1.0,0
2481,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.5833333333333334,0
2483,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2485,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2487,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.9833333333333333,0
2489,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2491,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2493,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.4,0
2495,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.5833333333333334,0
2497,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2499,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,1.2,0
2501,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.5833333333333334,0
2503,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2505,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2507,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.7833333333333333,0
2509,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2511,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,1.3833333333333333,0
2513,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.5833333333333334,0
2515,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2517,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.5833333333333334,0
2519,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2521,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2523,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.7833333333333333,0
2525,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2527,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2529,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.9833333333333333,0
2531,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2533,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2535,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2537,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,1.0,0
2539,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.7833333333333333,0
2541,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2543,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.5833333333333334,0
2545,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2547,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2549,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2551,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2553,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.7833333333333333,0
2555,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2557,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.5833333333333334,0
2559,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2561,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,1.0,0
2563,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.5833333333333334,0
2565,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2567,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2569,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.5833333333333334,0
2571,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2573,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,1.0,0
2575,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.5833333333333334,0
2577,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2579,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2581,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2583,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2585,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2587,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2589,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.5833333333333334,0
2591,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2593,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.7833333333333333,0
2595,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2597,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2599,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.5833333333333334,0
2601,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2603,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2605,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2607,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2609,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.5833333333333334,0
2611,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.4,0
2613,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.5833333333333334,0
2615,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,1.0,0
2617,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2619,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.7833333333333333,0
2621,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2623,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.5833333333333334,0
2625,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2627,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2629,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.7833333333333333,0
2631,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2633,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.5833333333333334,0
2635,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2637,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2639,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.9833333333333333,0
2641,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2643,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2645,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2647,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,1.0,0
2649,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,1.5833333333333333,0
2651,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.5833333333333334,0
2653,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2655,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2657,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.7833333333333333,0
2659,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.4,0
2661,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.7833333333333333,0
2663,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2665,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2667,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2669,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2671,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.7833333333333333,0
2673,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2675,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.7833333333333333,0
2677,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2679,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2681,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.38333333333333336,0
2683,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,1.0,0
2685,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2687,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.5833333333333334,0
2689,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2691,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.5833333333333334,0
2693,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2695,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2697,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.7833333333333333,0
2699,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2701,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2703,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2705,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2707,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.7833333333333333,0
2709,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2711,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.7833333333333333,0
2713,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2715,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2719,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.4,0
2721,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2723,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.4,0
2725,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2727,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2729,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.7833333333333333,0
2731,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2733,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2735,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.7833333333333333,0
2737,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2739,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.7833333333333333,0
2741,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,1.1833333333333333,0
2743,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2745,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.18333333333333332,0
2747,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2749,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.5833333333333334,0
2751,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2753,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.5833333333333334,0
2755,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2757,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.5833333333333334,0
2759,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.9833333333333333,0
2761,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2763,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2765,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2767,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2769,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.4,0
2771,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2773,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.7833333333333333,0
2775,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2777,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.7833333333333333,0
2779,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2781,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2783,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.9833333333333333,0
2785,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2787,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.7833333333333333,0
2789,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2791,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2793,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.7833333333333333,0
2795,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2797,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2799,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2801,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2803,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.5833333333333334,0
2805,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2807,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2809,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2811,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2813,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.5833333333333334,0
2815,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2817,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2819,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.7833333333333333,0
2821,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2823,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.5833333333333334,0
2825,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2827,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2829,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.7833333333333333,0
2831,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2833,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.5833333333333334,0
2835,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.4,0
2837,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,1.1833333333333333,0
2839,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.9833333333333333,0
2841,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.4,0
2843,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2845,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.5833333333333334,0
2847,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.8,0
2849,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.5833333333333334,0
2851,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2853,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.4,0
2855,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2857,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2859,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2861,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2863,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.5833333333333334,0
2865,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2867,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.38333333333333336,0
2869,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2871,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.7833333333333333,0
2873,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2875,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2877,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2879,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2881,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.4,0
2883,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2885,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2887,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2889,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.5833333333333334,0
2891,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2893,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.38333333333333336,0
2895,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2897,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.5833333333333334,0
2899,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.6,0
2901,-0.009999999999998,0.0,8.168,0.0,64.6,0.0,0.04,0.0,0.5833333333333334,0
